profile,score,title,url,category,authority,publisher,source_title,word_count,matched_terms,review_status
Party and crews,53,To the Birds: Tengu,https://www.d20pfsrd.com/extras/community-creations/brreitz-s-lab/tengu/,extras,Community,,,3784,alchemist; bard; bluff; goblin; paladin; sorcerer; tengu,discovery-indexed; contextual verification required
Party and crews,52,Alchemist,https://www.d20pfsrd.com/classes/base-classes/alchemist/,classes,Paizo,Paizo Inc.,Advanced Player’s Guide,6190,alchemist; goblin; grippli; gun chemist; healing; paladin,discovery-indexed; contextual verification required
Party and crews,52,Natural Twenties #6: Strength Sorcerer,https://www.d20pfsrd.com/extras/community-creations/cartmanbeck-s-lab/fun-character-builds-natural-twenties/natural-twenties-6-strength-sorcerer/,extras,Community,,,4940,alchemist; bard; dragon disciple; healing; paladin; sorcerer,discovery-indexed; contextual verification required
Party and crews,52,Shibaten,https://www.d20pfsrd.com/races/3rd-party-races/purple-duck-games/shibaten/,races,Third-party,Purple Duck Games,Shibaten of Porphyra,3244,alchemist; bard; bluff; grippli; paladin; sorcerer; tengu,discovery-indexed; contextual verification required
Party and crews,51,Tengu,https://www.d20pfsrd.com/races/3rd-party-races/rite-publishing/tengu/,races,Paizo,Paizo Inc.,In the Company of Tengu,4155,alchemist; bard; bluff; paladin; sorcerer; tengu,discovery-indexed; contextual verification required
Party and crews,50,Feat Tree,https://www.d20pfsrd.com/feats/feat-tree/,feats,Unclassified,,,16765,alchemist; bard; bluff; goblin; healing; paladin; sorcerer,discovery-indexed; contextual verification required
Party and crews,50,Gnomes,https://www.d20pfsrd.com/races/core-races/gnome/,races,Unclassified,,,5678,alchemist; bard; bluff; goblin; healing; paladin; sorcerer,discovery-indexed; contextual verification required
Party and crews,50,Gun Chemist,https://www.d20pfsrd.com/classes/base-classes/alchemist/archetypes/paizo-alchemist-archetypes/gun-chemist-alchemist-archetype/,classes,Paizo,Paizo Inc.,Pathfinder Player Companion: People of the Wastes,907,alchemist; gun chemist,discovery-indexed; contextual verification required
Party and crews,50,Undine (7 RP),https://www.d20pfsrd.com/races/other-races/featured-races/arg-undine/,races,Paizo,Paizo Inc.,Pathfinder Roleplaying Game Advanced Race Guide,2593,alchemist; bard; healing; paladin; sorcerer; undine,discovery-indexed; contextual verification required
Party and crews,49,(Bestiary) By Type,https://www.d20pfsrd.com/bestiary/monster-listings/,bestiary,Unclassified,,,4586,alchemist; bard; goblin; grippli; oread; sorcerer; spy; tengu; undine,discovery-indexed; contextual verification required
Party and crews,49,Alchemical Creations,https://www.d20pfsrd.com/equipment/goods-and-services/herbs-oils-other-substances/,equipment,Unclassified,,,23356,alchemist; goblin; healing; oread; tengu; weather,discovery-indexed; contextual verification required
Party and crews,49,Monsters by Type,https://www.d20pfsrd.com/bestiary/bestiary-hub/monsters-by-type/,bestiary,Unclassified,,,4586,alchemist; bard; goblin; grippli; oread; sorcerer; spy; tengu; undine,discovery-indexed; contextual verification required
Party and crews,46,Animal Companions,https://www.d20pfsrd.com/classes/core-classes/druid/animal-companions/,classes,Unclassified,,,39408,bard; bluff; goblin; healing; paladin; sorcerer; spy; weather,discovery-indexed; contextual verification required
Party and crews,46,Hengeyokai,https://www.d20pfsrd.com/races/3rd-party-races/rite-publishing/hengeyokai/,races,Third-party,Steve D. Russell and Michael Tumey. All rights reserved,In the Company of Henge,4029,alchemist; bard; goblin; healing; paladin; sorcerer; spy; tengu,discovery-indexed; contextual verification required
Party and crews,46,Skill Challenges (3pp),https://www.d20pfsrd.com/skills/skill-challenges/,skills,Unclassified,Everyman Gaming LLC,Skill Challenge Handbook,58668,alchemist; bard; bluff; goblin; healing; sorcerer; weather,discovery-indexed; contextual verification required
Party and crews,46,Storm Prophet (Dwarf Sorcerer 7/Dragon Disciple 2),https://www.d20pfsrd.com/bestiary/npc-s/npcs-cr-8/storm-prophet-dwarf-sorcerer-7-dragon-disciple-2/,bestiary,Paizo,Paizo Inc.,Pathfinder Roleplaying Game NPC Codex,411,bluff; dragon disciple; goblin; sorcerer,discovery-indexed; contextual verification required
Party and crews,44,Bard,https://www.d20pfsrd.com/classes/core-classes/bard/,classes,Paizo,Paizo Inc.,Pathfinder RPG Core Rulebook,6817,bard; bluff; goblin; oread; paladin; spy; undine,discovery-indexed; contextual verification required
Party and crews,44,Combat Feats,https://www.d20pfsrd.com/feats/combat-feats/,feats,Unclassified,,,26499,bard; bluff; goblin; oread; sorcerer; spy; tengu; undine; weather,discovery-indexed; contextual verification required
Party and crews,44,Dragon Chieftain (Half-Orc Bard 10/Dragon Disciple 7),https://www.d20pfsrd.com/bestiary/npc-s/npcs-cr-16/dragon-chieftain-half-orc-bard-10-dragon-disciple-7/,bestiary,Paizo,Paizo Inc.,Pathfinder Roleplaying Game NPC Codex,448,bard; dragon disciple; goblin,discovery-indexed; contextual verification required
Party and crews,44,Ice Maiden (Elf Sorcerer 10/Dragon Disciple 10),https://www.d20pfsrd.com/bestiary/npc-s/npcs-cr-19/ice-maiden-elf-sorcerer-10-dragon-disciple-10/,bestiary,Paizo,Paizo Inc.,Pathfinder Roleplaying Game NPC Codex,530,dragon disciple; goblin; sorcerer,discovery-indexed; contextual verification required
Party and crews,44,Magic,https://www.d20pfsrd.com/magic/,magic.html,Unclassified,"Orphaned Bookworm Productions, LLC, Author: Connor Bates","Good Hope - Crushing Despair,",24874,bard; healing; paladin; sorcerer; spy; weather,discovery-indexed; contextual verification required
Party and crews,44,Monsters by Terrain,https://www.d20pfsrd.com/bestiary/bestiary-hub/monsters-by-terrain/,bestiary,Unclassified,,,4559,goblin; grippli; oread; tengu; undine,discovery-indexed; contextual verification required
Party and crews,44,Mythic Magic,https://www.d20pfsrd.com/alternative-rule-systems/paizo-rules-systems/mythic/mythic-magic/,alternative-rule-systems,Paizo,Paizo Inc.,Pathfinder Roleplaying Game Mythic Adventures,3509,alchemist; bard; healing; paladin; sorcerer; weather,discovery-indexed; contextual verification required
Party and crews,44,Noble Wild WIP material,https://www.d20pfsrd.com/extras/community-creations/caedwyr-s-lab/noble-wild-wip-material/,extras,Community,,,34199,bard; bluff; goblin; healing; paladin; sorcerer,discovery-indexed; contextual verification required
Party and crews,44,Prestige Classes,https://www.d20pfsrd.com/classes/prestige-classes/,classes,Unclassified,,,8184,alchemist; bard; dragon disciple; healing; sorcerer; spy,discovery-indexed; contextual verification required
Party and crews,44,Race Traits,https://www.d20pfsrd.com/traits/race-traits/,traits,Unclassified,,,728,bard; goblin; oread; undine; weather,discovery-indexed; contextual verification required
Party and crews,44,The Saint,https://www.d20pfsrd.com/classes/3rd-party-classes/fat-goblin-games/the-saint/,classes,Third-party,Fat Goblin Games,CLASSifieds: The Saint,7114,bard; bluff; goblin; grippli; healing; oread; paladin; tengu; undine,discovery-indexed; contextual verification required
Party and crews,42,Acid Terror (Human Sorcerer 9/Dragon Disciple 4),https://www.d20pfsrd.com/bestiary/npc-s/npcs-cr-12/acid-terror-human-sorcerer-9-dragon-disciple-4/,bestiary,Paizo,Paizo Inc.,Pathfinder Roleplaying Game NPC Codex,405,dragon disciple; sorcerer,discovery-indexed; contextual verification required
Party and crews,42,Catfolk (9 RP),https://www.d20pfsrd.com/races/other-races/featured-races/arg-catfolk/,races,Paizo,Paizo Inc.,Pathfinder Roleplaying Game Advanced Race Guide,3310,alchemist; bard; bluff; goblin; paladin; sorcerer,discovery-indexed; contextual verification required
Party and crews,42,Downtime Events,https://www.d20pfsrd.com/gamemastering/other-rules/downtime/downtime-events/,gamemastering,Paizo,Paizo Inc.,Pathfinder Roleplaying Game: Ultimate Campaign,13110,alchemist; bard; bluff; healing; paladin; weather,discovery-indexed; contextual verification required
Party and crews,42,Dwarves,https://www.d20pfsrd.com/races/core-races/dwarf/,races,Unclassified,,,5658,alchemist; bard; bluff; goblin; healing; paladin; sorcerer,discovery-indexed; contextual verification required
Party and crews,42,Greensoul (Verdant Oread),https://www.d20pfsrd.com/races/3rd-party-races/legendary-games/greensoul-verdant-oread/,races,Third-party,,,720,alchemist; bard; oread; sorcerer,discovery-indexed; contextual verification required
Party and crews,42,Half-orcs,https://www.d20pfsrd.com/races/core-races/half-orc/,races,Unclassified,,,5583,alchemist; bard; bluff; goblin; paladin; sorcerer,discovery-indexed; contextual verification required
Party and crews,42,Hobgoblin (9 RP),https://www.d20pfsrd.com/races/other-races/featured-races/arg-hobgoblin/,races,Paizo,Paizo Inc.,Pathfinder Roleplaying Game Advanced Race Guide,2087,alchemist; bard; bluff; goblin; paladin; sorcerer,discovery-indexed; contextual verification required
Party and crews,42,SpellTweets by Owen K.C. Stephens,https://www.d20pfsrd.com/extras/spelltweets-by-owen-k-c-stephens/,extras,Third-party,,#Spelltweets,12033,alchemist; bard; bluff; healing; paladin; sorcerer,discovery-indexed; contextual verification required
Party and crews,42,The Planes,https://www.d20pfsrd.com/gamemastering/environment/the-planes/,gamemastering,Paizo,Paizo Inc.,Pathfinder RPG GameMastery Guide,56912,bluff; goblin; healing; oread; sorcerer; undine; weather,discovery-indexed; contextual verification required
Party and crews,42,Tiefling (13 RP),https://www.d20pfsrd.com/races/other-races/featured-races/arg-tiefling/,races,Paizo,Paizo Inc.,Pathfinder Roleplaying Game Advanced Race Guide,5728,alchemist; bard; bluff; goblin; paladin; sorcerer,discovery-indexed; contextual verification required
Party and crews,42,Watersinger (Bard; Undine),https://www.d20pfsrd.com/races/other-races/featured-races/arg-undine/watersinger/,races,Paizo,Paizo Inc.,Pathfinder Roleplaying Game Advanced Race Guide,642,bard; undine,discovery-indexed; contextual verification required
Party and crews,41,Skinwalker (10 RP),https://www.d20pfsrd.com/races/other-races/more-races/standard-races-1-10-rp/skinwalkers-10-rp/,races,Paizo,Paizo Inc.,Pathfinder Player Companion: Blood of the Moon,8479,alchemist; bard; bluff; healing; paladin; sorcerer; tengu,discovery-indexed; contextual verification required
Party and crews,41,Tengu Bard (CR 5),https://www.d20pfsrd.com/bestiary/npc-s/npcs-cr-5/tengu-bard-cr-5-2/,bestiary,Third-party,Legendary Games,Legendary Planet: The Scavenged Codex,356,alchemist; bard; bluff; spy; tengu,discovery-indexed; contextual verification required
Party and crews,41,Tengu Bard (CR 5),https://www.d20pfsrd.com/bestiary/npc-s/npcs-cr-5/tengu-bard-cr-5/,bestiary,Third-party,Legendary Games,Alien Codex,378,alchemist; bard; bluff; spy; tengu,discovery-indexed; contextual verification required
Party and crews,40,Briarborn,https://www.d20pfsrd.com/races/3rd-party-races/total-party-kill-games/briarborn/,races,Third-party,,Dwellers in Dream: The Briarborn,3166,alchemist; bard; goblin; healing; paladin; sorcerer; spy,discovery-indexed; contextual verification required
Party and crews,40,Drow (14/41 RP),https://www.d20pfsrd.com/races/other-races/featured-races/arg-drow/,races,Paizo,Paizo Inc.,Pathfinder Roleplaying Game Advanced Race Guide,2696,alchemist; bard; bluff; goblin; healing; paladin; sorcerer,discovery-indexed; contextual verification required
Party and crews,40,Goblin (10 RP),https://www.d20pfsrd.com/races/other-races/featured-races/arg-goblin/,races,Paizo,Paizo Inc.,Pathfinder Roleplaying Game Advanced Race Guide,2631,alchemist; bard; goblin; paladin; sorcerer,discovery-indexed; contextual verification required
Party and crews,40,Half-elves,https://www.d20pfsrd.com/races/core-races/half-elf/,races,Unclassified,,,5403,alchemist; bard; bluff; paladin; sorcerer,discovery-indexed; contextual verification required
Party and crews,40,Pirates ARRR Us!,https://www.d20pfsrd.com/extras/pirates-arrr-us/,extras,Unclassified,,,857,alchemist; bard; goblin; sorcerer; spy; undine; weather,discovery-indexed; contextual verification required
Party and crews,40,Spell Variants,https://www.d20pfsrd.com/magic/3rd-party-spells/rogue-genius-games-3rd-party-spells/spell-variants/,magic,Third-party,"Super Genius Games. Author: Owen K.C. Stephens The Genius Guide To: Another 110 Spell Variants. Copyright 2011, Super Genius Games. Author: Owen K.C. Stephens T",The Genius Guide To: 111 Spell Variants,20098,alchemist; bard; healing; paladin; sorcerer,discovery-indexed; contextual verification required
Party and crews,40,Unique Monsters,https://www.d20pfsrd.com/bestiary/unique-monsters/,bestiary,Unclassified,,,1378,alchemist; bard; goblin; paladin; sorcerer; spy,discovery-indexed; contextual verification required
Party and crews,39,Grippli (6 RP),https://www.d20pfsrd.com/races/other-races/uncommon-races/arg-grippli/,races,Paizo,Paizo Inc.,Pathfinder Roleplaying Game Advanced Race Guide,1127,alchemist; bard; goblin; grippli; paladin; sorcerer,discovery-indexed; contextual verification required
Party and crews,39,Kitsune,https://www.d20pfsrd.com/races/other-races/uncommon-races/arg-kitsune/,races,Paizo,Paizo Inc.,Pathfinder Roleplaying Game Advanced Race Guide,4734,alchemist; bard; bluff; goblin; paladin; sorcerer; tengu,discovery-indexed; contextual verification required
Party and crews,39,Rogue,https://www.d20pfsrd.com/classes/core-classes/rogue/,classes,Paizo,Paizo Inc.,Pathfinder RPG Core Rulebook,4905,bard; bluff; goblin; grippli; paladin; spy; tengu,discovery-indexed; contextual verification required
Party and crews,38,Class: Agitant,https://www.d20pfsrd.com/extras/community-creations/closet_goths-lab/class-agitant/,extras,Community,,,4234,bard; bluff; goblin; healing; oread; paladin; undine,discovery-indexed; contextual verification required
Party and crews,38,Dragon Disciple,https://www.d20pfsrd.com/classes/prestige-classes/core-rulebook/dragon-disciple/,classes,Paizo,Paizo Inc.,Pathfinder RPG Core Rulebook,1503,alchemist; dragon disciple; sorcerer,discovery-indexed; contextual verification required
Party and crews,38,Druid,https://www.d20pfsrd.com/classes/core-classes/druid/,classes,Paizo,Paizo Inc.,Pathfinder RPG Core Rulebook,6465,alchemist; goblin; grippli; oread; paladin; undine; weather,discovery-indexed; contextual verification required
Party and crews,38,Elves,https://www.d20pfsrd.com/races/core-races/elf/,races,Unclassified,,,6106,alchemist; bard; bluff; goblin; paladin; sorcerer,discovery-indexed; contextual verification required
Party and crews,38,Fighter,https://www.d20pfsrd.com/classes/core-classes/fighter/,classes,Paizo,Paizo Inc.,Pathfinder RPG Core Rulebook,8166,bard; bluff; goblin; oread; paladin; tengu,discovery-indexed; contextual verification required
Party and crews,38,Hedgewitch,https://www.d20pfsrd.com/magic/variant-magic-rules/spheres-of-power/spheres-of-power-classes-class-options/hedgewitch/,magic,Unclassified,"Drop Dead Studios LLC, Author Adam Meyers",Spheres of Power,6318,alchemist; bard; bluff; healing; paladin,discovery-indexed; contextual verification required
Party and crews,38,Humans,https://www.d20pfsrd.com/races/core-races/human/,races,Unclassified,,,5695,alchemist; bard; bluff; goblin; paladin; sorcerer,discovery-indexed; contextual verification required
Party and crews,38,Legendary Bard,https://www.d20pfsrd.com/classes/3rd-party-classes/legendary-games/legendary-bard/,classes,Third-party,Legendary Games,Legendary Bards,13289,bard; bluff; healing; weather,discovery-indexed; contextual verification required
Party and crews,38,"Linguistics (Int, Trained only)",https://www.d20pfsrd.com/skills/linguistics/,skills,Paizo,Paizo Inc.,Pathfinder RPG Core Rulebook,1817,bard; bluff; goblin; grippli; tengu,discovery-indexed; contextual verification required
Party and crews,38,Little Red Goblin Games,https://www.d20pfsrd.com/races/3rd-party-races/little-red-goblin-races/,races,Third-party,,,6768,bluff; goblin; grippli; healing; sorcerer,discovery-indexed; contextual verification required
Party and crews,38,Spell-Points Magic System,https://www.d20pfsrd.com/magic/variant-magic-rules/spell-points-magic-system/,magic,Unclassified,Rogue Genius Games,Houserule Handbooks: Spellpoints Compilation,20484,alchemist; bard; healing; paladin; sorcerer; weather,discovery-indexed; contextual verification required
Party and crews,38,"Troop, Hobgoblin Siege Alchemists",https://www.d20pfsrd.com/bestiary/monster-listings/humanoids/troop/troop-hobgoblin/troop-hobgoblin-siege-alchemists/,bestiary,Paizo,Paizo Inc.,Pathfinder Adventure Path #120: Vault of the Onyx Citadel,402,alchemist; bard; goblin; healing,discovery-indexed; contextual verification required
Party and crews,38,Wyrmtouched,https://www.d20pfsrd.com/races/3rd-party-races/legendary-games/wyrmtouched/,races,Third-party,Legendary Games,Legendary Races: Wyrmtouched,7816,alchemist; bard; goblin; healing; oread; paladin; sorcerer; undine,discovery-indexed; contextual verification required
Party and crews,37,Paladin,https://www.d20pfsrd.com/classes/core-classes/paladin/,classes,Paizo,Paizo Inc.,Pathfinder RPG Core Rulebook,6298,goblin; healing; oread; paladin; tengu; weather,discovery-indexed; contextual verification required
Party and crews,37,Vigilante,https://www.d20pfsrd.com/classes/base-classes/vigilante/,classes,Paizo,Paizo Inc.,Pathfinder Roleplaying Game Ultimate Intrigue,12688,alchemist; bluff; goblin; paladin; sorcerer; spy; tengu,discovery-indexed; contextual verification required
Party and crews,37,Wondrous Items,https://www.d20pfsrd.com/magic-items/wondrous-items/,magic-items,Unclassified,,,10714,alchemist; bard; goblin; healing; sorcerer; spy; tengu,discovery-indexed; contextual verification required
Party and crews,36,Archivist,https://www.d20pfsrd.com/classes/3rd-party-classes/orphaned-bookworm-productions/archivist/,classes,Third-party,"Orphaned Bookworm Productions, LLC, Authors: Connor Bates and Norman Mitchell Jr","Breath of Life: The Archivist,",7479,bard; bluff; goblin; paladin; sorcerer; weather,discovery-indexed; contextual verification required
Party and crews,36,Bard,https://www.d20pfsrd.com/magic/spell-lists-and-domains/spell-lists-bard/,magic,Unclassified,,,11128,bard; bluff; healing; sorcerer; spy; weather,discovery-indexed; contextual verification required
Party and crews,36,Character Advancement,https://www.d20pfsrd.com/classes/character-advancement/,classes,Unclassified,,,6776,alchemist; bard; healing; paladin; sorcerer,discovery-indexed; contextual verification required
Party and crews,36,Character Creation Outline,https://www.d20pfsrd.com/basics-ability-scores/character-creation/,basics-ability-scores,Unclassified,,,1954,alchemist; bard; goblin; paladin; sorcerer,discovery-indexed; contextual verification required
Party and crews,36,Familiars,https://www.d20pfsrd.com/classes/core-classes/wizard/familiar/,classes,Unclassified,,,11487,bard; bluff; goblin; healing; paladin; sorcerer; spy,discovery-indexed; contextual verification required
Party and crews,36,Fetchling (17 RP),https://www.d20pfsrd.com/races/other-races/featured-races/arg-fetchling/,races,Paizo,Paizo Inc.,Pathfinder Roleplaying Game Advanced Race Guide,3080,alchemist; bard; bluff; goblin; paladin; sorcerer,discovery-indexed; contextual verification required
Party and crews,36,Halflings,https://www.d20pfsrd.com/races/core-races/halfling/,races,Unclassified,,,6968,alchemist; bard; bluff; goblin; paladin; sorcerer,discovery-indexed; contextual verification required
Party and crews,36,Hobgoblin Bombardier,https://www.d20pfsrd.com/bestiary/monster-listings/humanoids/hobgoblin-bombardier/,bestiary,Unclassified,,,428,alchemist; bard; goblin,discovery-indexed; contextual verification required
